1	1	1	1	101.169	16.4353	101.065	16.497	0.991362	-0.513687
1	1	1	1	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
1	1	1	1	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
1	1	1	1	103.003	15.353	103.119	15.4967	1.11708	-0.508169
1	1	1	1	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
1	1	1	1	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
1	1	1	1	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
1	1	1	1	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
1	1	1	1	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
1	1	1	1	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
1	1	1	1	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
1	1	1	1	108.084	13.6604	108.122	13.644	1.47592	-0.423202
1	1	1	1	108.131	13.6844	108.122	13.644	1.47592	-0.423202
1	1	1	1	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
1	1	1	1	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
1	1	1	1	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
1	1	1	1	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
1	1	1	1	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
1	1	1	1	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
1	1	1	1	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
1	1	1	1	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
1	1	1	1	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
1	1	1	1	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
1	1	1	1	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
1	1	1	1	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
1	1	1	1	120.695	12.2918	120.743	12.3289	2.21139	0.128528
1	1	1	1	120.934	12.1905	120.743	12.3289	2.21139	0.128528
1	1	1	1	123.568	12.8297	122.95	12.5114	2.29835	0.246599
1	1	1	1	123.142	12.7694	122.95	12.5114	2.29835	0.246599
1	1	1	1	124.894	12.7743	125.242	12.8125	2.37624	0.369827
1	1	1	1	125.376	12.9964	125.242	12.8125	2.37624	0.369827
1	1	1	1	127.853	13.3273	127.609	13.2365	2.44434	0.495787
1	1	1	1	127.506	13.153	127.609	13.2365	2.44434	0.495787
1	1	1	1	129.947	13.6963	130.042	13.7853	2.50232	0.621879
1	1	1	1	130.334	13.781	130.042	13.7853	2.50232	0.621879
1	1	1	1	132.092	14.507	132.53	14.458	2.55028	0.74543
1	1	1	1	132.447	14.3423	132.53	14.458	2.55028	0.74543
1	1	1	1	135.074	15.0475	135.066	15.2513	2.58865	0.863795
1	1	1	1	135.127	14.6575	135.066	15.2513	2.58865	0.863795
1	1	1	1	137.561	16.2147	137.639	16.1592	2.61821	0.974442
1	1	1	1	137.653	16.5145	137.639	16.1592	2.61821	0.974442
1	1	1	1	140.331	17.008	140.242	17.1733	2.63994	1.07503
1
